Timestamp,Survey,Job Title,Region,City,Gross Salary,Currency,USD Gross Salary,Hourly Rate,Studio Size,Years of XP,Gender,Queer?,Ethnicity,Disabled,Benefits,Additional Comments,Job Category
13/07/2020 23:23:12,GL,"Designer, UI/UX Senior",California,Los Angeles,"160,000.00",USD,"$160,000",,1000+,6-10,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,"Unlimited PTO, Meals, Health, Vision, Dental, 401k match, Donation match, Annual Bonus, Long term Bonus, Shipping Bonus",,Senior Designer
07/06/2020 20:20:30,GL,"Game Designer, Senior",Seattle area,Seattle wa,"133,380.00",USD,"$133,380",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"401k match, unmanaged pto, health insurance,",,Senior Game Designer
07/06/2020 21:35:44,GL,"Game Designer, Senior",West Coast,San Francisco,"124,400.00",USD,"$124,400",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"100% covered health insurance for individuals, 90% covered for spouses and dependents, 100% covered dental + vision, non-matched 401(k), unlimited PTO, remote work accessible, annual bonus, opt in pet insurance (not covered, but discounted), discounted products from specific retailers, free games, free weekly yoga session, lots of parties.","Starting salary was $110,000 2 years ago. We were acquired by a larger company in that time as well.",Senior Game Designer
07/06/2020 22:06:32,GL,"Game Designer, Senior",West Coast,Foster City,"110,000.00",USD,"$110,000",,11-50,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Stock Options, Gym on site, Motorized Sitting/Standing desks, Stocked Kitchen, 75% Healthcare Coverage, 401k (no matching)",,Senior Game Designer
08/06/2020 20:23:57,GL,"Game Designer, Lead",Canada,Montreal,"100,000.00",CAD,"$79,523",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Health, Dental, Vision, 4 weeks vacation days, 5% yearly bonus, shipping bonus, RRSP w/ employer match, flex hours, unlimited sick days, free coffee","Junior Game Designer starting salary: 35, 000 CAD / Intermediate Game Designer starting salary: 50, 000 CAD, Senior Game Designer starting salary: 70, 000 CAD",Senior Game Designer
09/06/2020 4:33:25,GL,"Game Designer, Senior",Quebec,Montreal,"70,000.00",CAD,"$55,666",,1000+,11-15,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health insurances, dental, eyes, etc. Project performance bonus",,Senior Game Designer
09/06/2020 4:35:10,GL,"Game Designer, Senior",Quebec,Montréal,"93,000.00",CAD,"$73,956",,11-50,11-15,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health, dental, etc.",Changed studio and got an +30% increase in salary...,Senior Game Designer
10/06/2020 20:33:47,GL,"Game Designer, Senior",Canada,Vancouver,"95,000.00",CAD,"$75,547",,11-50,16+,Male,No,White (Original Peoples of Eastern Europe ),,"15 days PTO, reasonable health insurance payback, coffee/snacks, flexible hours",Company is flexible and supportive of employee needs,Senior Game Designer
13/06/2020 20:46:13,GL,"Game Designer, Senior",California,Palo Alto,"190,000.00",USD,"$190,000",,251-1000,16+,Male,No,White (Original Peoples of Eastern Europe ),,Yes,,Senior Game Designer
07/10/2020 10:21:18,GL,"Game Designer, Senior",India,Pune,"960,000.00",INR,"$12,625",,11-50,6-10,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,Health insurance.,"No overtime pay, regular crunch.",Senior Game Designer
07/10/2020 14:00:37,GL,"Game Designer, Senior",Netherlands,,"45,360.00",EUR,"$49,327",,11-50,6-10,Male,No,"White (Original Peoples of Eastern Europe ), Prefer to Not Disclose",No,Pension plan,,Senior Game Designer
08/01/2021 18:08:30,GL,"Game Designer, Senior",BC,Vancouver,"90,000.00",CAD,"$71,571",,11-50,6-10,Male,No,White (Original Peoples of Eastern Europe ),No,Health Spending Account,,Senior Game Designer
05/02/2021 12:42:08,GL,"Game Designer, Senior",England,London,"41,000.00",USD,"$41,000",,11-50,6-10,Male,No,White (Original Peoples of Eastern Europe ),No,28 days off,"International small studio, most people work remotely",Senior Game Designer
26/02/2021 05:55:56,GL,"Game Designer, Senior",PNW,,"108,000.00",USD,"$108,000",,251-1000,6-10,Male,No,White (Original Peoples of Eastern Europe ),No,Full benefits,,Senior Game Designer
11/03/2021 13:56:24,GL,"Game Designer, Senior",North America,Seattle,"110,000.00",USD,"$110,000",,251-1000,11-15,Male,Yes,White (Original Peoples of Eastern Europe ),Yes,"Low deductible Health, Dental, and Vision. Premiums paid by employer. 401k w/ matching. Free gym membership. Cell phone plan subsidized.",,Senior Game Designer
2/16/2019,GL,"Game Designer, Senior",West Coast,Seattle,"119,000.00",USD,"$119,000",,11-50,6-10,Female,,White (Original Peoples of Eastern Europe ),,"401k, Health/Dental/Vision, quarterly profit sharing, vacation days, sick days, free snacks and drinks",,Senior Game Designer
2/16/2019,GL,"Game Designer, Senior",West Coast,Los Angeles,"138,000.00",USD,"$138,000",,251-1000,6-10,Female,,White (Original Peoples of Eastern Europe ),,"401k, Health and Dental, unlimited PTO, bonuses, employee training, free food, games expensed",,Senior Game Designer
2/17/2019,GL,"Game Designer, Lead",Canada,Montreal,"85,000.00",CAD,"$67,595",,251-1000,11-15,Male,,White (Original Peoples of Eastern Europe ),,"semi-flex schedule, annual bonus, free gym, retirement fund matching, health & dental, holiday week vacation",,Senior Game Designer
2/18/2019,GL,"Game Designer, Lead",West Coast,Seattle,"110,000.00",USD,"$110,000",,251-1000,6-10,Female,,White (Original Peoples of Eastern Europe ),,"401K, health, dental, eyes, 2 weeks PTO, travel to work included, bonuses depending on company earnings, free snacks and drinks",,Senior Game Designer
2/19/2019,GL,"Game Designer, Senior",West Coast,Los Angeles,"134,500.00",USD,"$134,500",,251-1000,6-10,Male,,White (Original Peoples of Eastern Europe ),,"401k, Health and Dental, unlimited PTO, bonuses, employee training, free food, games expensed",,Senior Game Designer
03/03/2019 19:26:44,GL,"Producer, Lead",West Coast,Seattle,"85,000.00",USD,"$85,000",,51-250,11-15,Female,Yes,White (Original Peoples of Eastern Europe ),,"401k w/match, health/dental, 15 days PTO, drinks and snacks, potential for profit sharing",,Senior Producer
08/06/2020 18:07:54,GL,"Producer, Senior",West Coast,Los Angeles,"120,000.00",USD,"$120,000",,11-50,6-10,Female,No,"Native Hawaiian or Other Pacific Islander (Origins of Hawaii, Guam, Samoa, and other Pacific Islands)",,"Health insurance, yearly bonus, 401k with company match, 2 weeks PTO",,Senior Producer
08/06/2020 21:44:41,GL,"Producer I, Senior",Southern California,,"121,000.00",USD,"$121,000",,1000+,11-15,Female,No,White (Original Peoples of Eastern Europe ),,Profit Sharing,,Senior Producer
09/06/2020 8:41:09,GL,"Producer, Senior",United Kingdom,London,"76,000.00",EUR,"$82,646",,1000+,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"Dental, private healthcare, pension",,Senior Producer
10/06/2020 20:26:22,GL,"Producer, Lead",Bay Area,,0,USD,$0,"startup, not compensated",1-10,0-1,Female,Yes,White (Original Peoples of Eastern Europe ),,none,,Senior Producer
10/06/2020 20:33:14,GL,"Producer, Senior",East Coast,Boston,"100,000.00",USD,"$100,000",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Health Insurance, 401k Match, Vacation and Personal Time",,Senior Producer
01/10/2020 18:19:20,GL,"Producer, Senior",West Coast,Orange County,"140,000.00",USD,"$140,000",,1000+,11-15,Male,No,"Black (Original Peoples of Africa and the Caribbean), White (Original Peoples of Eastern Europe )",No,"Medical, Dental, Vision, Life Insurance, Profit sharing",,Senior Producer
07/01/2021 19:09:15,GL,"Producer, Senior",Texas,,"100,000.00",USD,"$100,000",,11-50,11-15,Male,No,White (Original Peoples of Eastern Europe ),No,"Unlimited vacation, health & dental insurance",,Senior Producer
01/02/2021 20:22:51,GL,Senior Producer,West Coast,Los Angeles,"138,000.00",USD,"$138,000",,1000+,6-10,Male,No,White (Original Peoples of Eastern Europe ),No,"401k Match, Yearly Bonus, Long Term Incentive, Health Insurance, Dental, Unlimited PTO, free lunches/dinners",,Senior Producer
07/02/2021 13:11:24,GL,"Producer, Senior",Canada,Montreal,"155,000.00",CAD,"$123,261",,251-1000,16+,Female,No,White (Original Peoples of Eastern Europe ),No,"Health, RRSP, DPSP, Bonus, Trainings",,Senior Producer
2/16/2019,GL,"Producer, Senior",West Coast,Los Angeles,"120,000.00",USD,"$120,000",,11-50,11-15,Female,,White (Original Peoples of Eastern Europe ),,"Health/Dental/Vision, Unlimited PTO, 10 paid corporate holidays, stock options, snacks, discount on company's games",Company pays less than others in area,Senior Producer
2/18/2019,GL,"Producer, Lead",West Coast,Seattle,"129,000.00",USD,"$129,000",,11-50,6-10,Female,,White (Original Peoples of Eastern Europe ),,"401K with match, Health, Dental, Vision, unlimited PTO, WFH, 12 holidays, commuter benefit, profit sharing, some professional dev","Decent salary for area, benefits are big selling point",Senior Producer
27/02/2019 03:16:40,GL,QA Team Lead,Canada,Montreal,"28,800.00",CAD,"$22,903",15,51-250,0-1,X,Yes,White (Original Peoples of Eastern Europe ),,None,,Senior QA
07/06/2020 22:49:47,GL,"QA Tester, Senior",California,Los Angeles,"28,000.00",USD,"$28,000",13.5,1000+,2-5,Non-binary,Yes,White (Original Peoples of Eastern Europe ),,Health Insurance,"1 year contractor, with chance to renew",Senior QA
08/06/2020 7:17:59,GL,QA Coordinator,South,Frisco,"34,000.00",USD,"$34,000",$16.35,251-1000,2-5,Male,Yes,White (Original Peoples of Eastern Europe ),,"401k w/company match, Health + optional Dental and Vision, Stock options, PTO, and sick",Prior to promotion started at $10/hr then raised slowly to $12.50/hr over 4 years.,Senior QA
09/06/2020 5:00:47,GL,QA Lead,Canada,,"38,000.00",CAD,"$30,219",19,251-1000,6-10,Male,No,White (Original Peoples of Eastern Europe ),,None,,Senior QA
10/06/2020 1:06:17,GL,QA Test Lead,Canada,Montreal,"41,000.00",CAD,"$32,604",20.57,1000+,2-5,Male,No,"Middle Eastern (Original Peoples of Egypt, Iran, Turkey, and other transcontinental regions)",,"Dental, Health",,Senior QA
10/06/2020 12:31:19,GL,QA Team Lead,Ontario,Toronto,"59,000.00",CAD,"$46,919",,251-1000,11-15,Female,No,White (Original Peoples of Eastern Europe ),,"Full time, Health, dental vision, prescriptions, Company yearly profitability bonus, Project profitability bonus, education fund, console discount, flexible work hours, company stock buy in with matching from company up to certain amount, unlimited sick days, 3 flex days, 2 weeks min vacation days, compensation days for crunch (as decided by management)","One studio in larger company, may differ per area. Salary difficult to live on in the city",Senior QA
11/06/2020 1:18:08,GL,QA Lead,West Coast,Vancouver,"50,000.00",CAD,"$39,762",,11-50,0-1,Female,Yes,White (Original Peoples of Eastern Europe ),,yes,,Senior QA
14/07/2020 12:53:04,GL,QA Manager,Spain,Barcelona,"20,000.00",EUR,"$21,749",,11-50,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"Flextime, health insurance.","Not the first in the queue to get promotion (always Programming first). Not good environment (bosses just don't care about the company), etc.",Senior QA
05/08/2020 1:22:59,GL,"QA Analyst, Senior",California,,"60,902.00",USD,"$60,902",,1000+,11-15,Male,No,White (Original Peoples of Eastern Europe ),No,"Health, vision",,Senior QA
05/08/2020 2:43:49,GL,"Test Analyst, Senior",West,Irvine,"60,000.00",USD,"$60,000",29,1000+,6-10,Male,No,White (Original Peoples of Eastern Europe ),No,401k,,Senior QA
07/10/2020 12:23:26,GL,QA Lead,Japan,Osaka,"200,000.00",JPY,"$1,608",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,,,Senior QA
2/15/2019,GL,QA Lead,East Coast,Boston,"74,000.00",USD,"$74,000",,51-250,6-10,Male,,White (Original Peoples of Eastern Europe ),,"Health, Unlimited PTO, Stock Options, Anual Bonus",,Senior QA
2/15/2019,GL,QA Manager,West Coast,San Francisco,"87,000.00",USD,"$87,000",,51-250,16+,Male,,White (Original Peoples of Eastern Europe ),,"401k, Health, PTO, Food/snacks",,Senior QA
2/15/2019,GL,"QA Tester, Senior",East Coast,Boston,"60,000.00",USD,"$60,000",,11-50,2-5,Female,,White (Original Peoples of Eastern Europe )/White,,"401k, Health, 20 days all PTO, Dental, Vision, Fitness reimburse, education reimburse",,Senior QA
2/21/2019,GL,QA Manager,West Coast,San Francisco,"128,000.00",USD,"$128,000",,251-1000,6-10,Male,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"RSU, 401k no match, 3-5% annual bonus, health, dental, vision, 10 holidays, 15 days PTO, lunch, dinner when working after 7PM",CS degree. Some tech/automation work. Mobile games.,Senior QA
23/04/2021 18:41:32,GL,"Game Tester, Senior",WA,Seattle,"65,000.00",USD,"$65,000",,11-50,11-15,Male,No,White (Original Peoples of Eastern Europe ),No,"Robust health insurance options
401(k) with company contribution
Paid parental leave
Employee profit sharing
Life insurance
Vacation time plus paid holidays
Unlimited sick leave
Paid time off for professional conferences
Volunteer PTO day
Non-profit company matching
No crunch policy","Excellent bennies, but my title is really dictating my salary in dumb ways",Senior QA
07/06/2020 21:43:03,GL,"Researcher, Senior",California,Los Angeles,"160,000.00",USD,"$160,000",,1000+,6-10,Female,No,White (Original Peoples of Eastern Europe ),,Yes,,Senior Research
09/06/2020 4:06:44,GL,"User Researcher, Lead",West coast,,"170,000.00",USD,"$170,000",,1000+,6-10,Non-binary,Yes,White (Original Peoples of Eastern Europe ),,Full benefits,,Senior Research
2/20/19,GL,Director of Insights,Midwest,,"52,000.00",USD,"$52,000",,1-10,6-10,Male,,White (Original Peoples of Eastern Europe ),,"Health, Flex Hours, Work from home, Professional Development Opportunities",,Senior Research
27/02/2019 17:22:39,GL,"Programmer, Senior Freelance",Midwest,Minneapolis,"90,000.00",USD,"$90,000",$100-125,NA,16+,Male,Yes,White (Original Peoples of Eastern Europe ),,"n/a? (self-funded 401k, all the unpaid time off I'd ever want)",,Senior Software Developer
01/03/2020 21:44:51,GL,"Programmer, Senior",West Coast,Los Angeles,"105,000.00",USD,"$105,000",,11-50,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Medical, Dental, PTO, Sick Time",,Senior Software Developer
07/06/2020 21:01:08,GL,"Software Engineer, Senior",West Coast,Los Angeles,,USD,,,251-1000,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"401k, Health, Dental, Unlimited PTO, Profit Sharing",,Senior Software Developer
08/06/2020 1:37:33,GL,"Software Engineer, Senior",West Coast,Seattle,"180,000.00",USD,"$180,000",,51-250,6-10,Male,Yes,White (Original Peoples of Eastern Europe ),,"401k, RSUs, Health, Dental, Vision, 3wk PTO, Free Drinks, Gym Membership, WFH",,Senior Software Developer
08/06/2020 5:04:34,GL,"Software Engineer, Senior",East Cost,Boston,"165,000.00",USD,"$165,000",,51-250,6-10,Male,Yes,White (Original Peoples of Eastern Europe ),,"401k matched at 7%. 20% annual bonus up to 40%. health, vision, dental insurance",,Senior Software Developer
08/06/2020 10:07:39,GL,"Software Developer, Senior",Europe,Poland,"40,000.00",PLN,"$9,381",20,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Medical insurance, free games, annual bonuses (10% of company income), 25 days PTO",,Senior Software Developer
08/06/2020 13:08:11,GL,"Programmer, Lead",Canada,Montreal,"85,000.00",CAD,"$67,595",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Health, Dental, Prescription, 3 weeks paid vacation, 6 days sick leave",,Senior Software Developer
08/06/2020 13:24:02,GL,"Programmer, Lead",Canada,Ottawa,"70,000.00",CAD,"$55,666",,11-50,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Health, Dental, 3 weeks vacation","This value was from 2016. Added for representation in the Ottawa, Canada market",Senior Software Developer
08/06/2020 13:36:07,GL,"Programmer, Lead",Ontario,Ottawa,"60,000.00",CAD,"$47,714",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Health, Dental, 3 weeks vacation",Can this replace row 281? Decided to add my city.,Senior Software Developer
08/06/2020 13:46:20,GL,"Game Developer, Senior",Canada,Toronto,"90,000.00",CAD,"$71,571",,1-10,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Stock Options, Health/Dental/Vision+, Snacks ect, Flexible Hours, Unlimited PTO",Minimal Crunch,Senior Software Developer
08/06/2020 16:53:56,GL,"Programmer, Lead",East Coast,Atlanta,"110,000.00",USD,"$110,000",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Health, Dental, Visions, 4 weeks of paid vacation",,Senior Software Developer
08/06/2020 17:51:51,GL,"Gameplay Programmer, Senior",Canada,Ottawa,"70,000.00",CAD,"$55,666",,51-250,2-5,Male,Yes,White (Original Peoples of Eastern Europe ),,"Health, Dental, 4 weeks vacation",,Senior Software Developer
08/06/2020 18:06:13,GL,"Engineer, Senior",East Coast,Boston,"118,000.00",USD,"$118,000",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"401k, Health/Dental/Vision, 3 weeks PTO, Profit Share, minor educational stipend, minor health stipend",,Senior Software Developer
08/06/2020 21:06:00,GL,"Programmer, Principal",North America,Austin,"160,000.00",USD,"$160,000",,51-250,16+,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), White (Original Peoples of Eastern Europe )",,"Non-matching 401k, bonuses",,Senior Software Developer
