Timestamp,Survey,What is your monthly salary before tax?,Gross Salary,Currency,Job Title,Title Modifier,Benefits,How many studios have you worked at?,Gender,Are you from Sweden?,Have you ever worked outside of Sweden in the games industry?,Studio Size,Do you currently work in Sweden?,Years of XP,City,What is your employment status?
3/1/2020 18:09:26,SW,"kr44,500.00","kr534,000.00",SEK,Lighting,Lead,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast",2,Man,Yes,No,over 100,Yes,4,,
3/3/2020 14:24:10,SW,"kr32,000.00","kr396,000.00",SEK,Live Services,none,"6 hour work day (or less than 40 hours a week work), flex hours, working from home, more than 6 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast",2,Man,Yes,No,26-100 employees,Yes,5,Stockholm,Full-time employee / fast anställd
3/3/2020 5:52:26,SW,"kr37,000.00","kr444,000.00",SEK,Live Services,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation, Discounts in local stores ",2,Man,No,Yes,over 100,Yes,5,Stockholm,Full-time employee / fast anställd
3/2/2020 9:55:12,SW,"kr36,000.00","kr483,080.00",SEK,Localisation,none,"flex hours, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, Social Hour",1,Woman,Yes,No,over 100,Yes,10,Stockholm,
3/1/2020 21:35:09,SW,"kr45,000.00","kr625,000.00",SEK,Localisation,none,"flex hours, working from home, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",1,Woman,No,No,over 100,Yes,8,Stockholm,
3/1/2020 14:27:40,SW,"kr53,000.00","kr640,000.00",SEK,Management / Leadership team,Associate,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",5,Man,No,Yes,,,,,
3/2/2020 7:27:28,SW,"kr31,000.00","kr329,700.00",SEK,Management / Leadership team,Director of,"6 hour work day (or less than 40 hours a week work), flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office",5,Woman,No,Yes,1-25 employees,Yes,20,Stockholm,
3/3/2020 15:18:33,SW,"kr35,000.00","kr420,000.00",SEK,Management / Leadership team,Director of,"flex hours, more than 4 weeks vacation, friskvård / health compensation",1,Woman,No,No,1-25 employees,Yes,12,Stockholm,Full-time employee / fast anställd
3/1/2020 16:36:48,SW,"kr40,000.00","kr480,000.00",SEK,Management / Leadership team,Director of,"6 hour work day (or less than 40 hours a week work), flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",4,Woman,Yes,No,1-25 employees,Yes,15,,
3/27/2020 0:17:33,SW,"kr50,000.00","kr620,000.00",SEK,Management / Leadership team,Director of,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast, Sponsored hobby groups",1,Woman,Yes,No,26-100 employees,Yes,11,Stockholm,Full-time employee / fast anställd
3/1/2020 20:06:53,SW,"kr60,000.00","kr720,000.00",SEK,Management / Leadership team,Director of,friskvård / health compensation,4,Man,Yes,No,1-25 employees,Yes,18,,
3/1/2020 20:42:14,SW,"kr60,000.00","kr720,000.00",SEK,Management / Leadership team,Director of,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation",7,Man,Yes,No,1-25 employees,Yes,20,,
4/1/2020 11:52:12,SW,"kr57,000.00","kr780,000.00",SEK,Management / Leadership team,Director of,"flex hours, stock programs for employees, friskvård / health compensation",1,Man,Yes,No,over 100,Yes,8,Stockholm,Full-time employee / fast anställd
3/1/2020 19:37:23,SW,"kr65,000.00","kr780,000.00",SEK,Management / Leadership team,Director of,"flex hours, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast",8,Man,Yes,Yes,26-100 employees,Yes,9.5,,
3/2/2020 11:19:59,SW,"kr61,000.00","kr790,000.00",SEK,Management / Leadership team,Director of,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",5,Man,Yes,No,1-25 employees,Yes,21,,Full-time employee / fast anställd
3/1/2020 18:39:37,SW,"kr59,500.00","kr800,000.00",SEK,Management / Leadership team,Director of,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, friskvård / health compensation, weekly breakfast",1,Man,Yes,No,over 100,Yes,15,,
3/1/2020 21:25:19,SW,"kr60,000.00","kr800,000.00",SEK,Management / Leadership team,Director of,"flex hours, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Man,Yes,No,over 100,Yes,12,Stockholm,
3/1/2020 18:59:53,SW,"kr70,000.00","kr1,400,000.00",SEK,Management / Leadership team,Director of,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, free soda, weekly breakfast, education / learning program for devs",1,Man,No,Yes,over 100,Yes,11,,
12/31/2021 14:12:15,SW,"kr45,000.00","kr540,000.00",SEK,Management / Leadership team,Director of,"6 hour work day (or less than 40 hours a week work), flex hours, working from home, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast",3,Woman,Yes,No,1-25 employees,Yes,15,Stockholm,Full-time employee / fast anställd
12/31/2021 14:47:20,SW,"kr45,000.00","kr540,000.00",SEK,Management / Leadership team,Director of,"6 hour work day (or less than 40 hours a week work), flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, fancy coffee/drinks provided, friskvård / health compensation, education / learning program for devs",7,Woman,Yes,Yes,over 100,Yes,14,Stockholm ,Full-time employee / fast anställd
3/1/2020 20:32:07,SW,"kr70,000.00","kr75,000.00",SEK,Management / Leadership team,Lead,"working from home, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation, weekly breakfast",2,Man,Yes,No,over 100,Yes,15,,
3/1/2020 19:37:31,SW,"kr30,000.00","kr30,000.00",SEK,Management / Leadership team,none,"more than 4 weeks vacation, pets/dogs allowed at office",1,Man,Yes,No,1-25 employees,Yes,3,,
3/1/2020 16:52:07,SW,"kr59,000.00","kr69,000.00",SEK,Management / Leadership team,none,"flex hours, working from home, more than 6 weeks vacation, stock programs for employees, pets/dogs allowed at office, fancy coffee/drinks provided",2,Man,Yes,No,1-25 employees,Yes,4,,
3/1/2020 17:00:51,SW,"kr59,000.00","kr69,000.00",SEK,Management / Leadership team,none,"flex hours, working from home, more than 6 weeks vacation, stock programs for employees, pets/dogs allowed at office, fancy coffee/drinks provided",2,Man,Yes,No,1-25 employees,Yes,4,,
3/3/2020 15:13:26,SW,"kr35,000.00","kr420,000.00",SEK,Management / Leadership team,none,"flex hours, more than 4 weeks vacation, friskvård / health compensation, in-house yoga sessions",1,Man,Yes,No,1-25 employees,Yes,6,Skövde,Full-time employee / fast anställd
3/1/2020 22:12:34,SW,"kr33,000.00","kr425,000.00",SEK,Management / Leadership team,none,"flex hours, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast, education / learning program for devs",3,Woman,Yes,No,over 100,Yes,4,Stockholm,
3/3/2020 9:49:14,SW,"kr39,500.00","kr500,000.00",SEK,Management / Leadership team,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast",7,Man,No,Yes,over 100,Yes,10,Stockholm,Full-time employee / fast anställd
3/1/2020 20:52:22,SW,"kr38,000.00","kr540,000.00",SEK,Management / Leadership team,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",3,Man,No,Yes,over 100,Yes,12,,
3/1/2020 17:14:07,SW,"kr50,000.00","kr595,902.00",SEK,Management / Leadership team,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, free soda, education / learning program for devs, Weekly Friday social hour with free snacks, soda, beer etc",3,Woman,Yes,No,over 100,Yes,7,,
3/18/2020 15:11:07,SW,"kr52,000.00","kr624,000.00",SEK,Management / Leadership team,none,"flex hours, working from home, more than 4 weeks vacation",2,Man,No,No,over 100,Yes,5,Vallentuna,Full-time employee / fast anställd
3/2/2020 12:14:42,SW,"kr51,000.00","kr586,616.00",SEK,Management / Leadership team,Senior,"more than 4 weeks vacation, stock programs for employees, friskvård / health compensation, education / learning program for devs",5,Man,No,Yes,over 100,Yes,10,Stockholm,Full-time employee / fast anställd
3/2/2020 13:21:03,SW,"kr55,000.00","kr731,500.00",SEK,Management / Leadership team,Senior,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, free soda",4,Man,No,Yes,over 100,Yes,15,Stockholm,Full-time employee / fast anställd
3/1/2020 17:51:43,SW,"kr39,500.00","kr530,000.00",SEK,Marketing,Associate,"flex hours, working from home, more than 6 weeks vacation, stock programs for employees, friskvård / health compensation, in-house mindfulness /meditation sessions, education / learning program for devs",2,Man,Yes,No,over 100,Yes,6,,
3/1/2020 15:19:34,SW,"kr26,000.00","kr320,000.00",SEK,Marketing,Lead,"6 hour work day (or less than 40 hours a week work), flex hours, more than 4 weeks vacation, pets/dogs allowed at office, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",4,Woman,Yes,Yes,1-25 employees,Yes,5,,
3/18/2020 15:26:16,SW,"kr27,000.00","kr340,347.00",SEK,Marketing,none,"flex hours, working from home, pets/dogs allowed at office, friskvård / health compensation",1,Woman,Yes,No,26-100 employees,Yes,3,Stockholm,Full-time employee / fast anställd
3/2/2020 12:41:48,SW,"kr32,000.00","kr384,000.00",SEK,Marketing,none,"flex hours, more than 6 weeks vacation, stock programs for employees, friskvård / health compensation, education / learning program for devs, Weekly drinks",3,Man,Yes,Yes,over 100,Yes,6,Stockholm,Full-time employee / fast anställd
3/2/2020 12:54:56,SW,"kr42,000.00","kr504,000.00",SEK,Marketing,none,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation",1,Man,No,No,over 100,Yes,1,Stockholm,Full-time employee / fast anställd
3/19/2020 18:20:52,SW,"kr45,000.00","kr540,000.00",SEK,Marketing,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, education / learning program for devs",2,Woman,Yes,No,26-100 employees,Yes,13,Stockholm,Full-time employee / fast anställd
3/2/2020 12:19:47,SW,"kr46,800.00","kr561,600.00",SEK,Marketing,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation, in-house mindfulness /meditation sessions",2,Man,Yes,Yes,over 100,Yes,2,Stockholm,Full-time employee / fast anställd
3/7/2020 19:56:17,SW,"kr52,000.00","kr691,600.00",SEK,Marketing,none,"flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation",1,Man,No,No,over 100,Yes,2,Stockholm,Full-time employee / fast anställd
3/20/2021 8:19:18,SW,"kr43,000.00","kr516,000.00",SEK,Marketing,none,"flex hours, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, education / learning program for devs",1,Woman,No,No,over 100,Yes,0.5,Stockholm,Full-time employee / fast anställd
3/2/2020 9:10:56,SW,"kr35,000.00","kr450,000.00",SEK,Marketing,Senior,"working from home, more than 4 weeks vacation, friskvård / health compensation",3,Man,Yes,Yes,over 100,Yes,10,,
3/1/2020 17:05:19,SW,"kr65,000.00","kr780,000.00",SEK,Marketing,Senior,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation",3,Man,Yes,No,26-100 employees,Yes,25,,
3/2/2020 16:12:20,SW,"kr23,500.00","kr36,000.00",SEK,Office,none,more than 4 weeks vacation,3,Man,No,No,1-25 employees,Yes,1,Stockholm,Full-time employee / fast anställd
3/1/2020 22:21:19,SW,"kr24,500.00","kr314,000.00",SEK,Office,none,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Woman,No,No,over 100,Yes,2.5,Stockholm,
3/6/2020 14:33:53,SW,"kr28,000.00","kr350,000.00",SEK,Office,none,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Prefer not to say,Yes,,26-100 employees,Yes,1,Malmö,Full-time employee / fast anställd
3/20/2020 11:24:27,SW,"kr27,500.00","kr330,000.00",SEK,Platform Manager,none,"flex hours, working from home, friskvård / health compensation, in-house yoga sessions, weekly breakfast",1,Man,Yes,No,26-100 employees,Yes,1,Gothenburg,Full-time employee / fast anställd
3/1/2020 15:00:37,SW,"kr28,000.00","kr336,000.00",SEK,Producer,Associate,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, friskvård / health compensation, weekly breakfast",2,Woman,Yes,No,26-100 employees,Yes,,,
3/1/2020 14:38:25,SW,"kr43,000.00","kr516,000.00",SEK,Producer,Associate,"stock programs for employees, friskvård / health compensation",2,Prefer not to say,Yes,Yes,,,,,
3/2/2020 23:50:07,SW,"kr45,000.00","kr540,000.00",SEK,Producer,Associate,"more than 4 weeks vacation, friskvård / health compensation, weekly breakfast, education / learning program for devs",2,Man,Yes,No,over 100,Yes,9,Malmö,Full-time employee / fast anställd
3/1/2020 17:35:26,SW,"kr53,000.00","kr636,000.00",SEK,Producer,Associate,"more than 4 weeks vacation, stock programs for employees, massages provided, friskvård / health compensation, weekly breakfast",3,Woman,No,No,over 100,Yes,7,,
3/1/2020 15:58:27,SW,"kr44,000.00","kr638,000.00",SEK,Producer,Associate,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, free soda, weekly breakfast, education / learning program for devs",1,Man,Yes,No,over 100,Yes,10,,
12/31/2021 15:20:25,SW,"kr53,333.00","kr734,000.00",SEK,Producer,Associate,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",1,Woman,Yes,No,over 100,Yes,8,Stockholm,Full-time employee / fast anställd
3/1/2020 17:27:05,SW,"kr50,000.00","kr50,000.00",SEK,Producer,Director of,"flex hours, working from home, pets/dogs allowed at office",3,Man,Yes,No,over 100,Yes,8,,
3/1/2020 18:04:36,SW,"kr40,000.00","kr540,000.00",SEK,Producer,Director of,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",1,Man,Yes,Yes,over 100,Yes,9,,
